date|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99
2012-10-15|0.0149|0.0113|0.0352|0.0000|0.0000|0.0000|0.0000|0.0097|0.0181|0.0000|0.0071|0.0000|0.0000|0.0077|0.0000|0.0136|0.0107|0.0245|0.0113|0.0042|0.0000|0.0000|0.0000|0.0081|0.0245|0.0036|0.0210|0.0000|0.0000|0.0000|0.0042|0.0000|0.0000|0.0000|0.0071|0.0459|0.0074|0.0032|0.0136|0.0197|0.0123|0.0268|0.0058|0.0065|0.0142|0.0371|0.0000|0.0032|0.0029|0.0000|0.0000|0.0000|0.0113|0.0139|0.0042|0.0110|0.0116|0.0036|0.0058|0.0077|0.0000|0.0068|0.0055|0.0000|0.0029|0.0000|0.0123|0.0203|0.0339|0.0094|0.0000|0.0045|0.0223|0.0165|0.0000|0.0042|0.0000|0.0200|0.0032|0.0313|0.0245|0.0094|0.0000|0.0042|0.0245|0.0074|0.0413|0.0058|0.0107|0.0042|0.0940|0.0000|0.0036|0.0436|0.0000|0.0107|0.0000|0.0107|0.0081|0.0000
2012-10-16|0.0000|0.0000|0.0070|0.0025|0.0032|0.0000|0.0111|0.0064|0.0099|0.0025|0.0000|0.0000|0.0000|0.0064|0.0041|0.0248|0.0146|0.0032|0.0280|0.0067|0.0394|0.0328|0.0636|0.0188|0.0213|0.0140|0.0089|0.0099|0.0086|0.0000|0.0032|0.0064|0.0041|0.0000|0.0000|0.0191|0.0064|0.0111|0.0032|0.0079|0.0213|0.0000|0.0070|0.0305|0.0079|0.0083|0.0000|0.0000|0.0032|0.0000|0.0079|0.0547|0.0000|0.0000|0.0000|0.0264|0.0000|0.0000|0.0000|0.0035|0.0045|0.0318|0.0035|0.0000|0.0000|0.0000|0.0000|0.0000|0.0105|0.0035|0.0035|0.0000|0.0000|0.0095|0.0035|0.0000|0.0000|0.0000|0.0000|0.0315|0.0480|0.0000|0.0359|0.0000|0.0258|0.0029|0.1056|0.0000|0.0000|0.0000|0.0035|0.0000|0.0070|0.0095|0.0070|0.0245|0.0000|0.0000|0.0410|0.0079
2012-10-17|0.0429|0.0086|0.0000|0.0056|0.0052|0.0075|0.0113|0.0000|0.0029|0.0079|0.0059|0.0154|0.0000|0.0023|0.0140|0.0528|0.0054|0.0126|0.0023|0.0047|0.0770|0.0018|0.0461|0.0156|0.0023|0.0334|0.0090|0.0025|0.0075|0.0097|0.0043|0.0054|0.0025|0.0050|0.0052|0.0271|0.0000|0.0129|0.0077|0.0131|0.0097|0.0230|0.0018|0.0097|0.0312|0.0000|0.0192|0.0000|0.0047|0.0025|0.0029|0.0111|0.0124|0.0253|0.0000|0.0000|0.0025|0.0025|0.0226|0.0079|0.0054|0.0000|0.0025|0.0120|0.0000|0.0151|0.0000|0.0029|0.0370|0.0000|0.0099|0.0072|0.0321|0.0052|0.0000|0.0206|0.0086|0.0045|0.0056|0.0081|0.0081|0.0025|0.0147|0.0000|0.0065|0.0206|0.0045|0.0131|0.0025|0.0000|0.0052|0.0000|0.0029|0.0000|0.0025|0.0099|0.0023|0.0244|0.0068|0.0124
2012-10-18|0.0000|0.0041|0.0104|0.0031|0.0085|0.0106|0.0000|0.0027|0.0024|0.0024|0.0048|0.0027|0.0085|0.0147|0.0111|0.0060|0.0075|0.0080|0.0053|0.0053|0.0027|0.0053|0.0000|0.0135|0.0111|0.0497|0.0089|0.0027|0.0307|0.0017|0.0048|0.0000|0.0048|0.0080|0.0024|0.0060|0.0063|0.0056|0.0000|0.0266|0.0169|0.0319|0.0106|0.0340|0.0048|0.0058|0.0000|0.0000|0.0000|0.0031|0.0212|0.0157|0.0000|0.0203|0.0000|0.0403|0.0022|0.0024|0.0087|0.0048|0.0000|0.0215|0.0000|0.0027|0.0058|0.0000|0.0031|0.0053|0.0227|0.0818|0.0060|0.0111|0.0171|0.0099|0.0053|0.0058|0.0244|0.0000|0.0031|0.0000|0.0051|0.0000|0.0126|0.0000|0.0198|0.0256|0.0587|0.0232|0.0072|0.0034|0.0022|0.0418|0.0046|0.0027|0.0027|0.0145|0.0000|0.0058|0.0082|0.0048
2012-10-19|0.0088|0.0118|0.0138|0.0030|0.0058|0.0076|0.0025|0.0039|0.0053|0.0030|0.0025|0.0205|0.0025|0.0097|0.0000|0.0127|0.0194|0.0069|0.0350|0.0131|0.0044|0.0025|0.0069|0.0228|0.0207|0.0412|0.0111|0.0000|0.0000|0.0025|0.0000|0.0030|0.0083|0.0058|0.0000|0.0071|0.0025|0.0025|0.0023|0.0094|0.0000|0.0164|0.0076|0.0141|0.0023|0.0115|0.0030|0.0021|0.0101|0.0044|0.0189|0.0000|0.0092|0.0041|0.0025|0.0369|0.0134|0.0000|0.0000|0.0058|0.0025|0.0138|0.0048|0.0196|0.0138|0.0000|0.0069|0.0000|0.0191|0.0217|0.0046|0.0053|0.0207|0.0051|0.0032|0.0076|0.0000|0.0000|0.0143|0.0456|0.0772|0.0069|0.0164|0.0196|0.0171|0.0058|0.0415|0.0000|0.0025|0.0118|0.0076|0.0253|0.0000|0.0000|0.0000|0.0279|0.0030|0.0076|0.0154|0.0025
2012-10-20|0.0000|0.0000|0.0000|0.0000|0.0000|0.0285|0.3313|0.0000|0.0000|0.0447|0.0000|0.0000|0.0000|0.0000|0.0000|0.0366|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0346|0.0183|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0264|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1443|0.0549|0.0000|0.0000|0.0000|0.0000|0.0264|0.0000|0.0000|0.0000|0.0285|0.0000|0.0000|0.0000|0.0000|0.0346|0.0000|0.0000|0.0346|0.1016|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0549|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
2012-10-21|0.0000|0.0275|0.0000|0.0000|0.0000|0.0000|0.1000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0275|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1675|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0750|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0275|0.3900|0.0000|0.0000|0.0000|0.0000|0.0275|0.0000|0.0000|0.0000|0.0000|0.0275|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0250|0.0000|0.0000|0.0000|0.0250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0550|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
2012-10-22|0.0052|0.0000|0.0129|0.0082|0.0072|0.0000|0.0524|0.0050|0.0080|0.0055|0.0055|0.0325|0.0060|0.0104|0.0179|0.0000|0.0080|0.0087|0.0224|0.0161|0.0082|0.0062|0.0055|0.0224|0.0082|0.0184|0.0166|0.0020|0.0035|0.0000|0.0097|0.0000|0.0000|0.0000|0.0000|0.0109|0.0000|0.0062|0.0000|0.0159|0.0094|0.0075|0.0000|0.0174|0.0000|0.0045|0.0025|0.0027|0.0032|0.0075|0.0164|0.0184|0.0057|0.0435|0.0000|0.0055|0.0368|0.0020|0.0072|0.0137|0.0000|0.0027|0.0075|0.0042|0.0000|0.0072|0.0089|0.0062|0.0412|0.0159|0.0035|0.0000|0.0032|0.0027|0.0124|0.0211|0.0000|0.0000|0.0032|0.0420|0.0194|0.0000|0.0201|0.0082|0.0475|0.0027|0.0323|0.0075|0.0077|0.0057|0.0050|0.0204|0.0102|0.0124|0.0050|0.0109|0.0070|0.0000|0.0243|0.0025
2012-10-23|0.0072|0.0145|0.0034|0.0044|0.0021|0.0028|0.0228|0.0000|0.0124|0.0023|0.0028|0.0111|0.0000|0.0023|0.0124|0.0047|0.0000|0.0075|0.0178|0.0000|0.0034|0.0181|0.0000|0.0302|0.0220|0.0248|0.0390|0.0000|0.0000|0.0000|0.0049|0.0047|0.0047|0.0103|0.0057|0.0313|0.0215|0.0103|0.0000|0.0052|0.0494|0.0147|0.0000|0.0124|0.0026|0.0489|0.0266|0.0059|0.0026|0.0000|0.0036|0.0233|0.0098|0.0318|0.0150|0.0271|0.0052|0.0000|0.0057|0.0036|0.0000|0.0000|0.0054|0.0000|0.0000|0.0036|0.0023|0.0047|0.0261|0.0028|0.0028|0.0000|0.0034|0.0078|0.0075|0.0059|0.0000|0.0059|0.0000|0.0447|0.0287|0.0054|0.0000|0.0147|0.0220|0.0274|0.0085|0.0000|0.0052|0.0047|0.0078|0.0207|0.0085|0.0088|0.0000|0.0160|0.0057|0.0090|0.0256|0.0034
2012-10-24|0.0140|0.0053|0.0024|0.0058|0.0000|0.0031|0.0176|0.0352|0.0236|0.0034|0.0000|0.0065|0.0000|0.0051|0.0135|0.0118|0.0000|0.0118|0.0027|0.0000|0.0027|0.0142|0.0024|0.0101|0.0082|0.0072|0.0294|0.0065|0.0000|0.0135|0.0000|0.0058|0.0027|0.0116|0.0048|0.0152|0.0082|0.0104|0.0075|0.0381|0.0024|0.0147|0.0065|0.0145|0.0159|0.0075|0.0080|0.0111|0.0041|0.0031|0.0145|0.0169|0.0043|0.0222|0.0212|0.0109|0.0181|0.0133|0.0024|0.0024|0.0031|0.0060|0.0137|0.0234|0.0217|0.0000|0.0463|0.0000|0.0314|0.0082|0.0027|0.0043|0.0294|0.0055|0.0000|0.0000|0.0000|0.0000|0.0000|0.0094|0.0212|0.0096|0.0253|0.0000|0.0205|0.0060|0.0449|0.0121|0.0101|0.0000|0.0000|0.0053|0.0031|0.0000|0.0060|0.0229|0.0027|0.0152|0.0154|0.0000
2012-10-25|0.0182|0.0029|0.0112|0.0047|0.0000|0.0000|0.0065|0.0145|0.0073|0.0000|0.0029|0.0080|0.0132|0.0036|0.0029|0.0000|0.0026|0.0104|0.0151|0.0026|0.0093|0.0179|0.0000|0.0070|0.0215|0.0345|0.0197|0.0000|0.0034|0.0049|0.0182|0.0000|0.0000|0.0036|0.0000|0.0093|0.0117|0.0166|0.0000|0.0184|0.0057|0.0311|0.0052|0.0029|0.0052|0.0158|0.0021|0.0023|0.0000|0.0029|0.0252|0.0223|0.0026|0.0164|0.0055|0.0202|0.0247|0.0086|0.0166|0.0029|0.0067|0.0000|0.0052|0.0029|0.0548|0.0023|0.0000|0.0119|0.0153|0.0000|0.0132|0.0052|0.0130|0.0091|0.0026|0.0000|0.0000|0.0000|0.0000|0.0145|0.0620|0.0130|0.0275|0.0099|0.0187|0.0164|0.0607|0.0026|0.0029|0.0099|0.0057|0.0244|0.0132|0.0026|0.0026|0.0093|0.0000|0.0000|0.0213|0.0000
2012-10-26|0.0000|0.0070|0.0112|0.0179|0.0091|0.0000|0.0056|0.0073|0.0103|0.0059|0.0038|0.0032|0.0056|0.0141|0.0032|0.0023|0.0029|0.0000|0.0000|0.0000|0.0041|0.0021|0.0068|0.0112|0.0258|0.0041|0.0170|0.0050|0.0109|0.0000|0.0000|0.0000|0.0000|0.0050|0.0097|0.0123|0.0029|0.0000|0.0135|0.0182|0.0000|0.0179|0.0103|0.0417|0.0000|0.0159|0.0681|0.0021|0.0091|0.0059|0.0206|0.0076|0.0000|0.0112|0.0088|0.0338|0.0150|0.0079|0.0382|0.0056|0.0112|0.0000|0.0032|0.0026|0.0059|0.0000|0.0059|0.0000|0.0473|0.0000|0.0029|0.0029|0.0161|0.0085|0.0032|0.0029|0.0000|0.0000|0.0000|0.0085|0.0038|0.0232|0.0147|0.0220|0.0097|0.0141|0.0661|0.0437|0.0161|0.0223|0.0032|0.0000|0.0000|0.0115|0.0220|0.0144|0.0065|0.0079|0.0000|0.0000
2012-10-27|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1287|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1287|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.7426|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
2012-10-28|0.0000|0.0000|0.0000|0.0000|0.0000|0.0172|0.0690|0.0172|0.0000|0.0000|0.0741|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0983|0.0345|0.0000|0.0000|0.0000|0.0000|0.0000|0.0172|0.0000|0.0000|0.0000|0.0000|0.0000|0.0345|0.0172|0.0155|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1259|0.0172|0.0000|0.4138|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0172|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0155|0.0000|0.0000|0.0155
2012-10-29|0.0030|0.0000|0.0223|0.0043|0.0213|0.0030|0.0043|0.0000|0.0037|0.0043|0.0066|0.0043|0.0000|0.0213|0.0256|0.0100|0.0193|0.0033|0.0273|0.0469|0.0223|0.0150|0.0033|0.0000|0.0037|0.0037|0.0731|0.0000|0.0000|0.0116|0.0033|0.0080|0.0103|0.0000|0.0063|0.0106|0.0000|0.0000|0.0130|0.0000|0.0037|0.0000|0.0229|0.0253|0.0000|0.0502|0.0000|0.0000|0.0196|0.0027|0.0279|0.0033|0.0066|0.0233|0.0037|0.0332|0.0256|0.0000|0.0066|0.0043|0.0070|0.0000|0.0000|0.0223|0.0000|0.0166|0.0216|0.0110|0.0329|0.0000|0.0000|0.0000|0.0173|0.0110|0.0033|0.0066|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0259|0.0233|0.0382|0.0090|0.0033|0.0060|0.0030|0.0000|0.0033|0.0203|0.0030|0.0000|0.0073|0.0166|0.0066|0.0000|0.0110|0.0000
2012-10-30|0.0429|0.0020|0.0196|0.0000|0.0000|0.0031|0.0000|0.0023|0.0000|0.0062|0.0000|0.0026|0.0023|0.0352|0.0062|0.0023|0.0074|0.0031|0.0108|0.0250|0.0116|0.0321|0.0000|0.0085|0.0000|0.0542|0.0451|0.0031|0.0000|0.0085|0.0026|0.0088|0.0000|0.0062|0.0077|0.0216|0.0040|0.0060|0.0068|0.0116|0.0000|0.0173|0.0057|0.0185|0.0227|0.0091|0.0639|0.0000|0.0094|0.0037|0.0065|0.0400|0.0028|0.0236|0.0162|0.0131|0.0028|0.0031|0.0028|0.0060|0.0037|0.0000|0.0031|0.0026|0.0238|0.0000|0.0000|0.0037|0.0125|0.0071|0.0000|0.0000|0.0026|0.0000|0.0000|0.0128|0.0037|0.0000|0.0000|0.0241|0.0281|0.0000|0.0031|0.0000|0.0610|0.0114|0.0085|0.0068|0.0000|0.0233|0.0028|0.0150|0.0077|0.0000|0.0031|0.0074|0.0000|0.0119|0.0338|0.0000
2012-10-31|0.0253|0.0060|0.0145|0.0045|0.0025|0.0045|0.0446|0.0023|0.0000|0.0040|0.0120|0.0115|0.0025|0.0218|0.0068|0.0000|0.0058|0.0033|0.0050|0.0075|0.0070|0.0060|0.0063|0.0135|0.0271|0.0000|0.0188|0.0025|0.0000|0.0090|0.0050|0.0028|0.0128|0.0000|0.0125|0.0123|0.0050|0.0025|0.0025|0.0025|0.0028|0.0033|0.0113|0.0210|0.0118|0.0000|0.0085|0.0080|0.0120|0.0243|0.0000|0.0218|0.0033|0.0298|0.0050|0.0183|0.0093|0.0110|0.0043|0.0055|0.0078|0.0138|0.0073|0.0033|0.0689|0.0083|0.0173|0.0085|0.0473|0.0078|0.0073|0.0065|0.0050|0.0000|0.0025|0.0083|0.0050|0.0025|0.0075|0.0183|0.0333|0.0000|0.0048|0.0033|0.0253|0.0070|0.0536|0.0140|0.0223|0.0055|0.0000|0.0050|0.0000|0.0000|0.0000|0.0100|0.0000|0.0143|0.0000|0.0050
2012-11-01|0.0079|0.0024|0.0039|0.0165|0.0174|0.0088|0.0021|0.0084|0.0485|0.0043|0.0000|0.0043|0.0000|0.0066|0.0000|0.0045|0.0135|0.0021|0.0090|0.0019|0.0062|0.0084|0.0064|0.0058|0.0088|0.0485|0.0292|0.0000|0.0000|0.0021|0.0167|0.0084|0.0017|0.0163|0.0019|0.0118|0.0021|0.0000|0.0000|0.0568|0.0266|0.0678|0.0021|0.0163|0.0047|0.0150|0.0097|0.0000|0.0103|0.0071|0.0227|0.0051|0.0000|0.0028|0.0178|0.0019|0.0028|0.0118|0.0182|0.0000|0.0021|0.0024|0.0000|0.0000|0.0124|0.0021|0.0000|0.0017|0.0159|0.0094|0.0116|0.0000|0.0000|0.0296|0.0071|0.0019|0.0028|0.0047|0.0103|0.0161|0.0367|0.0000|0.0000|0.0101|0.0268|0.0099|0.0380|0.0139|0.0054|0.0030|0.0064|0.0283|0.0054|0.0000|0.0000|0.0180|0.0000|0.0019|0.0275|0.0024
2012-11-02|0.0176|0.0000|0.0067|0.0297|0.0042|0.0039|0.0027|0.0100|0.0388|0.0103|0.0000|0.0030|0.0000|0.0000|0.0228|0.0106|0.0024|0.0055|0.0094|0.0076|0.0027|0.0000|0.0000|0.0000|0.0076|0.0058|0.0000|0.0067|0.0033|0.0039|0.0085|0.0243|0.0033|0.0039|0.0115|0.0100|0.0000|0.0127|0.0061|0.0677|0.0127|0.0273|0.0179|0.0246|0.0000|0.0067|0.0030|0.0000|0.0030|0.0155|0.0000|0.0052|0.0252|0.0567|0.0073|0.0030|0.0100|0.0000|0.0042|0.0067|0.0000|0.0000|0.0046|0.0039|0.0303|0.0039|0.0094|0.0000|0.0243|0.0061|0.0076|0.0027|0.0000|0.0082|0.0052|0.0039|0.0039|0.0152|0.0297|0.0237|0.0039|0.0000|0.0130|0.0000|0.0231|0.0067|0.0349|0.0622|0.0070|0.0109|0.0112|0.0218|0.0033|0.0088|0.0052|0.0067|0.0000|0.0000|0.0000|0.0061
2012-11-03|0.0000|0.0000|0.0000|0.0209|0.0000|0.0000|0.0000|0.0000|0.0292|0.0292|0.0000|0.0501|0.0605|0.0000|0.0000|0.0000|0.0814|0.0000|0.0000|0.0209|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0522|0.0000|0.0605|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0271|0.0000|0.0000|0.0564|0.0000|0.0000|0.0000|0.0271|0.1044|0.0000|0.0000|0.0522|0.0292|0.0000|0.0000|0.0000|0.0522|0.0522|0.0000|0.0000|0.0000|0.1127|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0292|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0522|0.0000|0.0000|0.0000|0.0000|0.0000
2012-11-04|0.0000|0.0000|0.0000|0.0000|0.0208|0.0000|0.0000|0.0229|0.0000|0.0208|0.0000|0.0000|0.0208|0.0208|0.0000|0.0000|0.0208|0.0000|0.0208|0.1625|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0208|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0417|0.2083|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2229|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0208|0.0000|0.0000|0.0000|0.0417|0.0000|0.0229|0.0000|0.0000|0.0000|0.0000|0.0000|0.0229|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0229|0.0000|0.0417|0.0000|0.0000|0.0229|0.0000|0.0000
2012-11-05|0.0043|0.0022|0.0323|0.0130|0.0092|0.0000|0.0000|0.0226|0.0108|0.0018|0.0069|0.0025|0.0043|0.0090|0.0096|0.0148|0.0065|0.0157|0.0052|0.0161|0.0058|0.0022|0.0081|0.0020|0.0000|0.0000|0.0193|0.0090|0.0168|0.0049|0.0087|0.0049|0.0067|0.0049|0.0052|0.0092|0.0060|0.0038|0.0121|0.0085|0.0190|0.0060|0.0065|0.0000|0.0025|0.0074|0.0199|0.0199|0.0060|0.0049|0.0188|0.0264|0.0105|0.0390|0.0081|0.0119|0.0186|0.0114|0.0031|0.0000|0.0085|0.0164|0.0087|0.0081|0.0249|0.0072|0.0181|0.0000|0.0423|0.0000|0.0038|0.0000|0.0150|0.0188|0.0076|0.0000|0.0076|0.0132|0.0040|0.0159|0.0354|0.0150|0.0000|0.0103|0.0130|0.0094|0.0229|0.0074|0.0000|0.0226|0.0045|0.0121|0.0045|0.0000|0.0045|0.0206|0.0065|0.0000|0.0238|0.0022
2012-11-06|0.0000|0.0000|0.0031|0.0028|0.0000|0.0152|0.0022|0.0132|0.0048|0.0000|0.0039|0.0000|0.0093|0.0039|0.0425|0.0051|0.0000|0.0256|0.0124|0.0312|0.0000|0.0276|0.0121|0.0540|0.0048|0.0093|0.0197|0.0025|0.0051|0.0062|0.0000|0.0000|0.0360|0.0022|0.0000|0.0146|0.0138|0.0000|0.0093|0.0174|0.0076|0.0228|0.0000|0.0093|0.0000|0.0059|0.0000|0.0295|0.0188|0.0096|0.0000|0.0000|0.0225|0.0270|0.0000|0.0222|0.0169|0.0037|0.0025|0.0028|0.0000|0.0079|0.0070|0.0000|0.0127|0.0031|0.0028|0.0028|0.0430|0.0157|0.0020|0.0101|0.0180|0.0340|0.0056|0.0000|0.0160|0.0028|0.0000|0.0374|0.0031|0.0031|0.0312|0.0028|0.0171|0.0062|0.0304|0.0101|0.0042|0.0056|0.0025|0.0127|0.0000|0.0022|0.0028|0.0191|0.0000|0.0087|0.0000|0.0065
2012-11-07|0.0052|0.0049|0.0049|0.0265|0.0018|0.0031|0.0364|0.0058|0.0000|0.0000|0.0040|0.0081|0.0470|0.0146|0.0058|0.0022|0.0043|0.0081|0.0079|0.0061|0.0085|0.0000|0.0000|0.0371|0.0139|0.0020|0.0130|0.0000|0.0094|0.0020|0.0000|0.0000|0.0061|0.0031|0.0043|0.0205|0.0052|0.0117|0.0020|0.0148|0.0187|0.0434|0.0058|0.0045|0.0020|0.0434|0.0094|0.0169|0.0063|0.0000|0.0000|0.0200|0.0070|0.0369|0.0045|0.0153|0.0025|0.0025|0.0020|0.0025|0.0052|0.0025|0.0085|0.0000|0.1158|0.0065|0.0000|0.0018|0.0198|0.0000|0.0000|0.0000|0.0162|0.0074|0.0049|0.0038|0.0020|0.0018|0.0099|0.0304|0.0045|0.0038|0.0229|0.0040|0.0409|0.0090|0.0357|0.0101|0.0000|0.0079|0.0000|0.0000|0.0054|0.0031|0.0000|0.0000|0.0000|0.0144|0.0074|0.0000
2012-11-08|0.0028|0.0099|0.0280|0.0069|0.0137|0.0000|0.0000|0.0048|0.0000|0.0000|0.0089|0.0028|0.0000|0.0145|0.0053|0.0275|0.0043|0.0043|0.0069|0.0219|0.0028|0.0079|0.0028|0.0410|0.0163|0.0000|0.0209|0.0242|0.0092|0.0092|0.0000|0.0023|0.0000|0.0000|0.0181|0.0199|0.0000|0.0356|0.0066|0.0168|0.0155|0.0193|0.0000|0.0122|0.0023|0.0481|0.0023|0.0361|0.0028|0.0025|0.0249|0.0069|0.0000|0.0130|0.0071|0.0196|0.0000|0.0000|0.0000|0.0183|0.0036|0.0059|0.0000|0.0036|0.0242|0.0000|0.0000|0.0000|0.0186|0.0000|0.0109|0.0036|0.0033|0.0000|0.0025|0.0081|0.0145|0.0089|0.0076|0.0107|0.0476|0.0000|0.0000|0.0069|0.0308|0.0038|0.0377|0.0214|0.0137|0.0160|0.0115|0.0092|0.0081|0.0048|0.0025|0.0033|0.0087|0.0056|0.0153|0.0000
2012-11-09|0.0015|0.0017|0.0037|0.0260|0.0141|0.0000|0.0145|0.0056|0.0019|0.0037|0.0017|0.0000|0.0216|0.0123|0.0015|0.0108|0.0050|0.0075|0.0096|0.0000|0.0039|0.0000|0.0000|0.0104|0.0029|0.0667|0.0218|0.0037|0.0077|0.0083|0.0064|0.0019|0.0019|0.0210|0.0000|0.0156|0.0123|0.0037|0.0019|0.0333|0.0091|0.0235|0.0027|0.0175|0.0056|0.0426|0.0276|0.0239|0.0027|0.0083|0.0015|0.0135|0.0035|0.0054|0.0027|0.0143|0.0179|0.0083|0.0039|0.0000|0.0000|0.0000|0.0000|0.0035|0.0443|0.0056|0.0039|0.0037|0.0416|0.0039|0.0035|0.0000|0.0127|0.0000|0.0013|0.0042|0.0025|0.0039|0.0216|0.0197|0.0102|0.0019|0.0098|0.0089|0.0372|0.0200|0.0580|0.0054|0.0000|0.0025|0.0073|0.0100|0.0000|0.0046|0.0093|0.0089|0.0000|0.0096|0.0200|0.0000
2012-11-10|0.0088|0.0000|0.0000|0.0000|0.0000|0.0000|0.0676|0.0000|0.0176|0.0461|0.0000|0.0000|0.0000|0.0000|0.0098|0.0000|0.0000|0.0088|0.0000|0.0549|0.0333|0.0353|0.0000|0.0000|0.0000|0.0000|0.0108|0.0216|0.0000|0.0000|0.0000|0.0108|0.0000|0.0000|0.0000|0.0000|0.0108|0.0000|0.0000|0.0088|0.0000|0.0000|0.0078|0.0000|0.0461|0.0000|0.0000|0.1294|0.0255|0.0088|0.0216|0.0412|0.0000|0.0000|0.0206|0.0000|0.0000|0.0000|0.0873|0.0000|0.0000|0.0000|0.0127|0.0078|0.0108|0.0304|0.0441|0.0108|0.0000|0.0284|0.0078|0.0000|0.0000|0.0000|0.0000|0.0088|0.0000|0.0000|0.0167|0.0000|0.0108|0.0000|0.0000|0.0000|0.0000|0.0127|0.0000|0.0000|0.0000|0.0000|0.0088|0.0000|0.0196|0.0078|0.0000|0.0000|0.0000|0.0000|0.0108|0.0176
